0.0,1.0
66.0,1.0
71.0,2.0
72.0,2.0
77.0,1.0
84.0,1.0
89.0,2.0
90.0,2.0
95.0,1.0
96.0,1.0
101.0,2.0
102.0,2.0
107.0,4.0
108.0,4.0
113.0,3.0
114.0,3.0
119.0,2.0
120.0,2.0
125.0,3.0
126.0,3.0
131.0,1.0
133.0,1.0
138.0,2.0
143.0,2.0
148.0,3.0
149.0,3.0
154.0,1.0
164.0,1.0
169.0,2.0
170.0,2.0
175.0,1.0
176.0,1.0
181.0,2.0
192.0,2.0
197.0,3.0
206.0,3.0
211.0,1.0
216.0,1.0
221.0,2.0
222.0,2.0
227.0,3.0
228.0,3.0
233.0,1.0
234.0,1.0
239.0,2.0
244.0,2.0
249.0,1.0
261.0,1.0
266.0,2.0
271.0,2.0
276.0,3.0
279.0,3.0
284.0,2.0
288.0,2.0
293.0,1.0
294.0,1.0
299.0,2.0
300.0,2.0
305.0,1.0
307.0,1.0
312.0,2.0
313.0,2.0
318.0,3.0
319.0,3.0
324.0,1.0
328.0,1.0
333.0,2.0
337.0,2.0
342.0,3.0
343.0,3.0
348.0,2.0
349.0,2.0
354.0,1.0
355.0,1.0
360.0,3.0
361.0,3.0
366.0,2.0
367.0,2.0
372.0,1.0
373.0,1.0
378.0,2.0
388.0,2.0
393.0,1.0
394.0,1.0
399.0,2.0
418.0,2.0
423.0,3.0
424.0,3.0
429.0,1.0
430.0,1.0
435.0,2.0
436.0,2.0
441.0,1.0
447.0,1.0
452.0,2.0
462.0,2.0
467.0,1.0
468.0,1.0
473.0,3.0
474.0,3.0
479.0,4.0
480.0,4.0
485.0,1.0
489.0,1.0
494.0,2.0
495.0,2.0
500.0,1.0
501.0,1.0
506.0,2.0
509.0,2.0
514.0,1.0
515.0,1.0
520.0,2.0
531.0,2.0
536.0,1.0
555.0,1.0
560.0,2.0
570.0,2.0
575.0,1.0
584.0,1.0
589.0,2.0
593.0,2.0
598.0,1.0
605.0,1.0
610.0,2.0
611.0,2.0
616.0,1.0
617.0,1.0
622.0,3.0
623.0,3.0
628.0,2.0
629.0,2.0
634.0,1.0
635.0,1.0
640.0,2.0
646.0,2.0
651.0,1.0
667.0,1.0
672.0,2.0
673.0,2.0
678.0,1.0
682.0,1.0
687.0,2.0
692.0,2.0
697.0,1.0
709.0,1.0
714.0,2.0
715.0,2.0
720.0,1.0
738.0,1.0
743.0,2.0
744.0,2.0
749.0,1.0
750.0,1.0
755.0,2.0
756.0,2.0
761.0,1.0
762.0,1.0
767.0,2.0
776.0,2.0
781.0,1.0
787.0,1.0
792.0,2.0
800.0,2.0
805.0,1.0
807.0,1.0
812.0,2.0
813.0,2.0
818.0,1.0
819.0,1.0
824.0,2.0
830.0,2.0
835.0,3.0
836.0,3.0
841.0,2.0
842.0,2.0
847.0,1.0
853.0,1.0
858.0,2.0
859.0,2.0
864.0,1.0
868.0,1.0
873.0,2.0
879.0,2.0
884.0,1.0
888.0,1.0
893.0,2.0
898.0,2.0
903.0,1.0
904.0,1.0
909.0,2.0
914.0,2.0
919.0,1.0
920.0,1.0
925.0,3.0
926.0,3.0
931.0,2.0
932.0,2.0
937.0,1.0
938.0,1.0
943.0,2.0
944.0,2.0
949.0,1.0
950.0,1.0
955.0,3.0
956.0,3.0
961.0,2.0
962.0,2.0
967.0,1.0
970.0,1.0
975.0,2.0
976.0,2.0
981.0,1.0
985.0,1.0
990.0,3.0
991.0,3.0
996.0,2.0
997.0,2.0
1002.0,1.0
1003.0,1.0
1008.0,3.0
1009.0,3.0
1014.0,2.0
1015.0,2.0
1020.0,4.0
1021.0,4.0
1026.0,1.0
1027.0,1.0
1032.0,2.0
1040.0,2.0
1045.0,1.0
1046.0,1.0
1051.0,2.0
1052.0,2.0
1057.0,1.0
1058.0,1.0
1063.0,2.0
1067.0,2.0
1072.0,1.0
1078.0,1.0
1083.0,2.0
1088.0,2.0
1093.0,1.0
1094.0,1.0
1099.0,3.0
1100.0,3.0
1105.0,1.0
1106.0,1.0
