0.0,1.0
5.0,1.0
10.0,2.0
38.0,2.0
43.0,4.0
44.0,4.0
49.0,1.0
50.0,1.0
55.0,4.0
64.0,4.0
69.0,2.0
93.0,2.0
98.0,1.0
99.0,1.0
104.0,2.0
110.0,2.0
115.0,3.0
116.0,3.0
121.0,2.0
127.0,2.0
132.0,4.0
133.0,4.0
138.0,2.0
139.0,2.0
144.0,1.0
145.0,1.0
150.0,2.0
161.0,2.0
166.0,1.0
167.0,1.0
172.0,2.0
184.0,2.0
189.0,1.0
190.0,1.0
195.0,2.0
196.0,2.0
201.0,1.0
203.0,1.0
208.0,3.0
209.0,3.0
214.0,2.0
215.0,2.0
220.0,3.0
221.0,3.0
226.0,4.0
227.0,4.0
232.0,1.0
233.0,1.0
238.0,2.0
244.0,2.0
249.0,3.0
250.0,3.0
255.0,2.0
256.0,2.0
261.0,1.0
265.0,1.0
270.0,4.0
271.0,4.0
276.0,2.0
277.0,2.0
282.0,1.0
283.0,1.0
288.0,3.0
289.0,3.0
294.0,1.0
300.0,1.0
305.0,2.0
310.0,2.0
315.0,1.0
316.0,1.0
321.0,2.0
329.0,2.0
334.0,1.0
335.0,1.0
340.0,2.0
351.0,2.0
356.0,1.0
357.0,1.0
362.0,4.0
363.0,4.0
368.0,2.0
372.0,2.0
377.0,1.0
378.0,1.0
383.0,2.0
391.0,2.0
396.0,4.0
397.0,4.0
402.0,1.0
403.0,1.0
408.0,2.0
412.0,2.0
417.0,1.0
420.0,1.0
425.0,2.0
437.0,2.0
442.0,1.0
443.0,1.0
448.0,2.0
454.0,2.0
459.0,1.0
460.0,1.0
465.0,2.0
489.0,2.0
494.0,1.0
496.0,1.0
501.0,2.0
502.0,2.0
507.0,1.0
508.0,1.0
513.0,2.0
518.0,2.0
523.0,1.0
524.0,1.0
529.0,2.0
537.0,2.0
542.0,1.0
545.0,1.0
550.0,2.0
555.0,2.0
560.0,1.0
561.0,1.0
566.0,4.0
567.0,4.0
572.0,2.0
573.0,2.0
578.0,1.0
579.0,1.0
584.0,4.0
585.0,4.0
590.0,2.0
609.0,2.0
614.0,1.0
615.0,1.0
620.0,2.0
625.0,2.0
630.0,4.0
631.0,4.0
636.0,1.0
637.0,1.0
642.0,2.0
662.0,2.0
667.0,1.0
672.0,1.0
677.0,2.0
682.0,2.0
687.0,1.0
688.0,1.0
693.0,2.0
696.0,2.0
701.0,4.0
702.0,4.0
707.0,2.0
708.0,2.0
713.0,1.0
714.0,1.0
719.0,2.0
723.0,2.0
728.0,4.0
729.0,4.0
734.0,1.0
735.0,1.0
740.0,2.0
745.0,2.0
750.0,1.0
756.0,1.0
761.0,2.0
765.0,2.0
770.0,1.0
771.0,1.0
776.0,2.0
792.0,2.0
797.0,1.0
798.0,1.0
803.0,2.0
808.0,2.0
813.0,1.0
819.0,1.0
824.0,2.0
832.0,2.0
837.0,1.0
838.0,1.0
843.0,2.0
849.0,2.0
854.0,1.0
855.0,1.0
860.0,2.0
869.0,2.0
874.0,1.0
875.0,1.0
880.0,2.0
883.0,2.0
888.0,1.0
889.0,1.0
894.0,2.0
902.0,2.0
907.0,1.0
908.0,1.0
913.0,2.0
921.0,2.0
926.0,1.0
927.0,1.0
932.0,2.0
938.0,2.0
943.0,4.0
944.0,4.0
949.0,1.0
950.0,1.0
955.0,2.0
956.0,2.0
961.0,1.0
966.0,1.0
971.0,2.0
978.0,2.0
983.0,1.0
984.0,1.0
989.0,2.0
997.0,2.0
1002.0,1.0
1003.0,1.0
1008.0,2.0
1013.0,2.0
1018.0,1.0
1024.0,1.0
1029.0,2.0
1035.0,2.0
1040.0,1.0
1041.0,1.0
1046.0,2.0
1052.0,2.0
1057.0,4.0
1058.0,4.0
1063.0,1.0
1064.0,1.0
1069.0,2.0
1073.0,2.0
1078.0,1.0
1086.0,1.0
1091.0,2.0
1099.0,2.0
1104.0,1.0
1105.0,1.0
1110.0,2.0
1114.0,2.0
1119.0,1.0
1120.0,1.0
1125.0,4.0
1126.0,4.0
1131.0,2.0
1137.0,2.0
1142.0,1.0
1143.0,1.0
1148.0,2.0
1153.0,2.0
1158.0,1.0
1159.0,1.0
1164.0,4.0
1165.0,4.0
1170.0,2.0
1173.0,2.0
1178.0,1.0
1179.0,1.0
1184.0,2.0
1194.0,2.0
1199.0,1.0
1203.0,1.0
1208.0,2.0
1214.0,2.0
1219.0,1.0
1220.0,1.0
1225.0,2.0
1226.0,2.0
1231.0,1.0
1232.0,1.0
1237.0,2.0
1238.0,2.0
1243.0,4.0
1244.0,4.0
1249.0,2.0
1255.0,2.0
1260.0,4.0
1261.0,4.0
1266.0,1.0
1269.0,1.0
1274.0,2.0
1275.0,2.0
1280.0,1.0
1281.0,1.0
1286.0,2.0
1287.0,2.0
1292.0,1.0
1293.0,1.0
1298.0,2.0
1304.0,2.0
1309.0,1.0
1310.0,1.0
1315.0,2.0
1321.0,2.0
1326.0,1.0
1327.0,1.0
1332.0,2.0
1356.0,2.0
1361.0,1.0
1362.0,1.0
1367.0,2.0
1373.0,2.0
1378.0,1.0
1379.0,1.0
1384.0,2.0
1390.0,2.0
1395.0,1.0
1396.0,1.0
1401.0,2.0
1407.0,2.0
1412.0,1.0
1413.0,1.0
1418.0,2.0
1425.0,2.0
1430.0,1.0
1431.0,1.0
1436.0,2.0
1449.0,2.0
1454.0,1.0
1455.0,1.0
1460.0,2.0
1468.0,2.0
1473.0,1.0
1474.0,1.0
1479.0,2.0
1487.0,2.0
1492.0,1.0
1498.0,1.0
1503.0,2.0
1507.0,2.0
1512.0,1.0
1518.0,1.0
1523.0,2.0
1524.0,2.0
1529.0,1.0
1530.0,1.0
1535.0,2.0
1551.0,2.0
1556.0,1.0
