0.0,1.0
15.0,1.0
20.0,2.0
35.0,2.0
40.0,3.0
55.0,3.0
60.0,4.0
75.0,4.0
80.0,1.0
95.0,1.0
100.0,2.0
115.0,2.0
120.0,3.0
135.0,3.0
140.0,4.0
155.0,4.0
160.0,1.0
175.0,1.0
180.0,2.0
195.0,2.0
200.0,3.0
215.0,3.0
220.0,4.0
235.0,4.0
240.0,1.0
255.0,1.0
260.0,2.0
275.0,2.0
280.0,3.0
295.0,3.0
300.0,4.0
315.0,4.0
320.0,1.0
335.0,1.0
340.0,2.0
355.0,2.0
360.0,3.0
375.0,3.0
380.0,4.0
395.0,4.0
400.0,1.0
415.0,1.0
420.0,2.0
435.0,2.0
440.0,3.0
455.0,3.0
460.0,4.0
475.0,4.0
480.0,1.0
495.0,1.0
500.0,2.0
515.0,2.0
520.0,3.0
535.0,3.0
540.0,4.0
555.0,4.0
560.0,1.0
575.0,1.0
580.0,2.0
595.0,2.0
600.0,3.0
615.0,3.0
620.0,4.0
635.0,4.0
640.0,1.0
655.0,1.0
660.0,2.0
675.0,2.0
680.0,3.0
695.0,3.0
700.0,4.0
715.0,4.0
720.0,1.0
735.0,1.0
740.0,2.0
755.0,2.0
760.0,3.0
775.0,3.0
780.0,4.0
795.0,4.0
800.0,1.0
815.0,1.0
820.0,2.0
835.0,2.0
840.0,3.0
855.0,3.0
860.0,4.0
875.0,4.0
880.0,1.0
895.0,1.0
900.0,2.0
915.0,2.0
920.0,3.0
935.0,3.0
940.0,4.0
955.0,4.0
960.0,1.0
975.0,1.0
980.0,2.0
995.0,2.0
1000.0,3.0
1015.0,3.0
1020.0,4.0
1035.0,4.0
1040.0,1.0
1055.0,1.0
1060.0,2.0
1075.0,2.0
1080.0,3.0
1095.0,3.0
1100.0,4.0
1115.0,4.0
1120.0,1.0
1135.0,1.0
1140.0,2.0
1155.0,2.0
1160.0,3.0
1175.0,3.0
1180.0,4.0
1195.0,4.0
1200.0,1.0
1215.0,1.0
1220.0,2.0
1235.0,2.0
1240.0,3.0
1255.0,3.0
1260.0,4.0
1275.0,4.0
1280.0,1.0
1295.0,1.0
1300.0,2.0
1315.0,2.0
1320.0,3.0
1335.0,3.0
1340.0,4.0
1355.0,4.0
1360.0,1.0
1375.0,1.0
1380.0,2.0
1395.0,2.0
1400.0,3.0
1415.0,3.0
1420.0,4.0
1435.0,4.0
1440.0,1.0
1455.0,1.0
1460.0,2.0
1475.0,2.0
1480.0,3.0
1495.0,3.0
1500.0,4.0
1515.0,4.0
1520.0,1.0
1535.0,1.0
1540.0,2.0
1555.0,2.0
1560.0,3.0
1575.0,3.0
1580.0,4.0
1595.0,4.0
1600.0,1.0
1615.0,1.0
1620.0,2.0
1635.0,2.0
1640.0,3.0
1655.0,3.0
1660.0,4.0
1675.0,4.0
1680.0,1.0
1695.0,1.0
1700.0,2.0
1715.0,2.0
1720.0,3.0
1735.0,3.0
1740.0,4.0
1755.0,4.0
1760.0,1.0
1775.0,1.0
1780.0,2.0
1795.0,2.0
1800.0,3.0
1815.0,3.0
1820.0,4.0
1835.0,4.0
1840.0,1.0
1855.0,1.0
1860.0,2.0
1875.0,2.0
1880.0,3.0
1895.0,3.0
1900.0,4.0
1915.0,4.0
1920.0,1.0
1935.0,1.0
1940.0,2.0
1955.0,2.0
1960.0,3.0
1975.0,3.0
1980.0,4.0
1995.0,4.0
2000.0,1.0
2015.0,1.0
2020.0,2.0
2035.0,2.0
2040.0,3.0
2055.0,3.0
2060.0,4.0
2075.0,4.0
2080.0,1.0
2095.0,1.0
2100.0,2.0
2115.0,2.0
2120.0,3.0
2135.0,3.0
2140.0,4.0
2155.0,4.0
2160.0,1.0
2175.0,1.0
2180.0,2.0
2195.0,2.0
2200.0,3.0
2215.0,3.0
2220.0,4.0
2235.0,4.0
2240.0,1.0
2255.0,1.0
2260.0,2.0
2275.0,2.0
2280.0,3.0
2295.0,3.0
2300.0,4.0
2315.0,4.0
2320.0,1.0
2335.0,1.0
2340.0,2.0
2355.0,2.0
2360.0,3.0
2375.0,3.0
2380.0,4.0
2395.0,4.0
2400.0,1.0
2415.0,1.0
2420.0,2.0
2435.0,2.0
2440.0,3.0
2455.0,3.0
2460.0,4.0
2475.0,4.0
2480.0,1.0
2495.0,1.0
2500.0,2.0
2515.0,2.0
2520.0,3.0
2535.0,3.0
2540.0,4.0
2555.0,4.0
2560.0,1.0
2575.0,1.0
2580.0,2.0
2595.0,2.0
2600.0,3.0
2615.0,3.0
2620.0,4.0
2635.0,4.0
2640.0,1.0
2655.0,1.0
2660.0,2.0
2675.0,2.0
2680.0,3.0
2695.0,3.0
2700.0,4.0
2715.0,4.0
2720.0,1.0
