0.0,1.0
34.0,1.0
39.0,2.0
42.0,2.0
47.0,1.0
59.0,1.0
64.0,2.0
65.0,2.0
70.0,1.0
82.0,1.0
87.0,2.0
88.0,2.0
93.0,1.0
99.0,1.0
104.0,2.0
105.0,2.0
110.0,1.0
116.0,1.0
121.0,2.0
122.0,2.0
127.0,1.0
133.0,1.0
138.0,2.0
143.0,2.0
148.0,1.0
149.0,1.0
154.0,2.0
160.0,2.0
165.0,1.0
170.0,1.0
175.0,2.0
176.0,2.0
181.0,1.0
187.0,1.0
192.0,2.0
195.0,2.0
200.0,1.0
203.0,1.0
208.0,2.0
209.0,2.0
214.0,1.0
220.0,1.0
225.0,2.0
226.0,2.0
231.0,1.0
235.0,1.0
240.0,2.0
246.0,2.0
251.0,1.0
255.0,1.0
260.0,2.0
261.0,2.0
266.0,1.0
272.0,1.0
277.0,2.0
282.0,2.0
287.0,1.0
293.0,1.0
298.0,2.0
299.0,2.0
304.0,1.0
310.0,1.0
315.0,2.0
316.0,2.0
321.0,1.0
323.0,1.0
328.0,2.0
334.0,2.0
339.0,1.0
345.0,1.0
350.0,2.0
352.0,2.0
357.0,1.0
360.0,1.0
365.0,2.0
371.0,2.0
376.0,1.0
382.0,1.0
387.0,2.0
389.0,2.0
394.0,1.0
395.0,1.0
400.0,2.0
407.0,2.0
412.0,1.0
419.0,1.0
424.0,2.0
430.0,2.0
435.0,1.0
437.0,1.0
442.0,2.0
443.0,2.0
448.0,1.0
456.0,1.0
461.0,2.0
467.0,2.0
472.0,1.0
478.0,1.0
483.0,2.0
484.0,2.0
489.0,1.0
495.0,1.0
500.0,2.0
505.0,2.0
510.0,1.0
514.0,1.0
519.0,2.0
525.0,2.0
530.0,1.0
536.0,1.0
541.0,2.0
542.0,2.0
547.0,1.0
551.0,1.0
556.0,2.0
562.0,2.0
567.0,1.0
573.0,1.0
578.0,2.0
579.0,2.0
584.0,3.0
585.0,3.0
590.0,1.0
592.0,1.0
597.0,2.0
598.0,2.0
603.0,1.0
607.0,1.0
612.0,2.0
617.0,2.0
622.0,1.0
628.0,1.0
633.0,2.0
636.0,2.0
641.0,1.0
645.0,1.0
650.0,2.0
652.0,2.0
657.0,1.0
665.0,1.0
670.0,2.0
675.0,2.0
680.0,1.0
682.0,1.0
687.0,2.0
689.0,2.0
694.0,1.0
701.0,1.0
706.0,2.0
713.0,2.0
718.0,1.0
723.0,1.0
728.0,2.0
734.0,2.0
739.0,1.0
743.0,1.0
748.0,2.0
752.0,2.0
757.0,1.0
762.0,1.0
767.0,2.0
773.0,2.0
778.0,1.0
782.0,1.0
787.0,2.0
791.0,2.0
796.0,1.0
801.0,1.0
806.0,2.0
807.0,2.0
812.0,3.0
813.0,3.0
818.0,1.0
821.0,1.0
826.0,2.0
827.0,2.0
832.0,1.0
838.0,1.0
843.0,2.0
848.0,2.0
853.0,1.0
860.0,1.0
865.0,2.0
866.0,2.0
871.0,1.0
875.0,1.0
880.0,2.0
886.0,2.0
891.0,1.0
897.0,1.0
902.0,2.0
906.0,2.0
911.0,1.0
912.0,1.0
917.0,2.0
923.0,2.0
928.0,1.0
934.0,1.0
939.0,2.0
943.0,2.0
948.0,1.0
949.0,1.0
954.0,2.0
961.0,2.0
966.0,1.0
971.0,1.0
976.0,2.0
981.0,2.0
986.0,1.0
987.0,1.0
992.0,2.0
998.0,2.0
1003.0,1.0
1009.0,1.0
1014.0,4.0
1015.0,4.0
1020.0,2.0
1021.0,2.0
1026.0,1.0
1027.0,1.0
1032.0,2.0
1038.0,2.0
1043.0,1.0
1048.0,1.0
1053.0,2.0
1057.0,2.0
1062.0,1.0
1066.0,1.0
1071.0,2.0
1077.0,2.0
1082.0,1.0
1083.0,1.0
1088.0,4.0
1089.0,4.0
1094.0,2.0
1095.0,2.0
1100.0,1.0
1103.0,1.0
1108.0,2.0
1109.0,2.0
1114.0,1.0
1115.0,1.0
1120.0,2.0
1124.0,2.0
1129.0,1.0
1136.0,1.0
1141.0,2.0
1146.0,2.0
1151.0,1.0
1154.0,1.0
1159.0,2.0
1161.0,2.0
1166.0,1.0
1172.0,1.0
1177.0,2.0
1178.0,2.0
1183.0,1.0
1185.0,1.0
1190.0,2.0
1198.0,2.0
1203.0,1.0
1209.0,1.0
1214.0,2.0
1216.0,2.0
1221.0,1.0
1222.0,1.0
1227.0,2.0
1235.0,2.0
1240.0,1.0
1245.0,1.0
1250.0,2.0
1255.0,2.0
1260.0,1.0
1261.0,1.0
1266.0,2.0
1272.0,2.0
1277.0,1.0
1284.0,1.0
1289.0,2.0
1293.0,2.0
1298.0,1.0
1299.0,1.0
1304.0,2.0
1308.0,2.0
1313.0,1.0
1321.0,1.0
1326.0,2.0
1332.0,2.0
1337.0,1.0
1338.0,1.0
1343.0,2.0
1347.0,2.0
1352.0,1.0
1359.0,1.0
1364.0,2.0
1369.0,2.0
1374.0,1.0
1379.0,1.0
1384.0,2.0
1389.0,2.0
1394.0,1.0
1396.0,1.0
1401.0,2.0
1402.0,2.0
1407.0,1.0
1408.0,1.0
1413.0,2.0
1414.0,2.0
1419.0,1.0
1420.0,1.0
1425.0,2.0
1426.0,2.0
1431.0,1.0
1438.0,1.0
1443.0,2.0
1449.0,2.0
1454.0,1.0
1461.0,1.0
1466.0,2.0
1471.0,2.0
1476.0,1.0
1478.0,1.0
1483.0,2.0
1488.0,2.0
1493.0,1.0
1498.0,1.0
1503.0,2.0
1504.0,2.0
1509.0,1.0
1513.0,1.0
1518.0,2.0
1526.0,2.0
1531.0,1.0
1535.0,1.0
1540.0,2.0
1543.0,2.0
1548.0,1.0
1549.0,1.0
1554.0,2.0
1560.0,2.0
1565.0,1.0
1573.0,1.0
1578.0,2.0
1583.0,2.0
1588.0,1.0
1593.0,1.0
1598.0,2.0
1602.0,2.0
1607.0,1.0
1613.0,1.0
1618.0,2.0
1621.0,2.0
1626.0,4.0
1627.0,4.0
1632.0,1.0
1633.0,1.0
1638.0,2.0
1652.0,2.0
1657.0,1.0
1662.0,1.0
1667.0,2.0
1672.0,2.0
1677.0,1.0
1681.0,1.0
1686.0,2.0
1691.0,2.0
1696.0,1.0
1701.0,1.0
1706.0,2.0
1714.0,2.0
1719.0,1.0
1720.0,1.0
1725.0,2.0
1728.0,2.0
1733.0,1.0
1735.0,1.0
1740.0,2.0
1746.0,2.0
1751.0,1.0
1752.0,1.0
1757.0,2.0
1762.0,2.0
1767.0,1.0
1776.0,1.0
1781.0,2.0
1783.0,2.0
1788.0,1.0
1790.0,1.0
1795.0,2.0
1796.0,2.0
1801.0,1.0
1810.0,1.0
1815.0,2.0
1818.0,2.0
1823.0,1.0
1829.0,1.0
1834.0,2.0
1840.0,2.0
1845.0,1.0
1851.0,1.0
1856.0,2.0
1862.0,2.0
1867.0,1.0
1868.0,1.0
1873.0,2.0
1878.0,2.0
1883.0,1.0
